UNIDADE,SUBACAO,FONTE,DESPESA,MOD LICITACAO,CREDOR,N.PROCESSO-NE,EMPENHO,DATA NE,DOCUMENT-DC,UGDC,MOD EMPENHO,BANCO,AGENCIA,CONTA,FUNÇÃO,SUBFUNÇÃO,PROGRAMA,AÇÃO,COMPLEMENTO DO EMP.,HISTORICO,Empenhado,Reforco,Anulacao,Saldo Empenho,Liquidado no Exercicio,Empenhos a Liquidar,Pagamentos do Exercicio,Liquidados a Pagar,Total a Pagar,Em Liquidacao
170012 - FES,149007,1500001002,31900410,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.030133/2025-60,2025NE003521,2025-06-25,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM  FÉRIAS PROPORCIONAIS SELETIVOS COD12090 REFERENTE A FOPAGJUNHO2025 COMPLEXO DE SAUDE,19977.82,0.0,0.0,19977.82,19977.82,0.0,19977.82,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900410,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.035735/2025-11,2025NE004573,2025-07-30,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM FÉRIAS PROPORCIONAIS REFERENTE FOPAGJULHO2025 COMPLEXO DE SAÚDE,97317.87,0.0,0.0,97317.87,97317.87,0.0,97317.87,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900410,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.040934/2025-33,2025NE005508,2025-08-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM FÉRIAS PROPORCIONAIS REFERENTE FOPAGAGOSTO2025 COMPLEXO DE SAÚDE,149996.14,0.0,0.0,149996.14,149996.14,0.0,149996.14,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900410,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.046235/2025-05,2025NE006305,2025-09-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM FÉRIAS PROPORCIONAIS REFERENTE FOPAGSETEMBRO2025 COMPLEXO DE SAÚDE,313117.32,0.0,0.0,313117.32,313117.32,0.0,313117.32,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900410,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.050015/2025-78,2025NE006894,2025-10-23,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM FÉRIAS PROPORCIONAIS REFERENTE FOPAGOUTUBRO2025 COMPLEXO DE SAÚDE,97795.74,0.0,0.0,97795.74,97795.74,0.0,97795.74,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.004509/2025-81,2025NE000045,2025-01-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL SELETIVOS  REFERENTE A FOPAGJANEIRO2025 COMPLEXO DE SAÚDE,341944.75,0.0,0.0,341944.75,341944.75,0.0,341944.75,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.009951/2025-01,2025NE001032,2025-02-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL  SELETIVO  COD 12090 REFERENTE A FOPAGFEVEREIRO2025 COMPLEXO DE SAÚDE,328997.48,0.0,0.0,328997.48,328997.48,0.0,328997.48,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.014951/2025-15,2025NE001834,2025-03-26,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL COD12090 SELETIVOS REFERENTE A FOPAGMARÇO2025 COMPLEXO DE SAÚDE,224346.31,0.0,0.0,224346.31,224346.31,0.0,224346.31,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.020421/2025-14,2025NE002309,2025-04-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL SELETIVOS COD12090 REFERENTE A FOPAGABRIL2025  COMPLEXO DE SAÚDE,230364.89,0.0,0.0,230364.89,230364.89,0.0,230364.89,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.025108/2025-64,2025NE002743,2025-05-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL  SELETIVOS REFERENTE A FOPAGMAIO2025 COMPLEXO DE SAÚDE,191500.26,0.0,0.0,191500.26,191500.26,0.0,191500.26,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.030133/2025-60,2025NE003556,2025-06-26,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL SELETIVOS REFERENTE A FOPAGJUNHO2025 COMPLEXO DE SAÚDE COD 12090,251245.73,0.0,0.0,251245.73,251245.73,0.0,251245.73,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.035735/2025-11,2025NE004577,2025-07-30,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL  REFERENTE FOPAGJULHO2025 COMPLEXO DE SAÚDE,397317.89,0.0,0.0,397317.89,397317.89,0.0,397317.89,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.040934/2025-33,2025NE005513,2025-08-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL  REFERENTE FOPAGAGOSTO2025 COMPLEXO DE SAÚDE,424829.67,0.0,0.0,424829.67,424829.67,0.0,424829.67,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.046235/2025-05,2025NE006308,2025-09-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL  REFERENTE FOPAGSETEMBRO2025 COMPLEXO DE SAÚDE,347998.02,0.0,0.0,347998.02,347998.02,0.0,347998.02,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900411,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.050015/2025-78,2025NE006897,2025-10-23,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM ADICIONAL 13 DE FÉRIAS PROPORCIONAL  REFERENTE FOPAGOUTUBRO2025 COMPLEXO DE SAÚDE,238875.54,0.0,0.0,238875.54,238875.54,0.0,238875.54,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.004509/2025-81,2025NE000040,2025-01-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM  GRATIFICAÇÃO NATALINA PROPORCIONAL  SELETIVOS  REFERENTE A FOPAGJANEIRO2025 COMPLEXO DE SAÚDE,84719.04,0.0,0.0,84719.04,84719.04,0.0,84719.04,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.009951/2025-01,2025NE001029,2025-02-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM GRATIFICAÇÃO NATALINA PROPORCIONAL SELETIVO  COD 12090 REFERENTE A FOPAGFEVEREIRO2025 COMPLEXO DE SAÚDE,227655.02,0.0,0.0,227655.02,227655.02,0.0,227655.02,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.014951/2025-15,2025NE001829,2025-03-26,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM GRATIFICAÇÃO NATALINA PROPORCIONAL COD12090 SELETIVOS REFERENTE A FOPAGMARÇO2025 COMPLEXO DE SAÚDE,32064.37,0.0,0.0,32064.37,32064.37,0.0,32064.37,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.020421/2025-14,2025NE002304,2025-04-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM GRATIFICAÇÃO NATALINA PROPORCIONAL COD 12090SELETIVOS REFERENTE A FOPAGABRIL2025  COMPLEXO DE SAÚDE,108542.35,0.0,0.0,108542.35,108542.35,0.0,108542.35,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.025108/2025-64,2025NE002737,2025-05-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM GRATIFICAÇÃO NATALINA PROPORCIONAL SELETIVOS REFERENTE A FOPAGMAIO2025 COMPLEXO DE SAÚDE,30704.51,0.0,0.0,30704.51,30704.51,0.0,30704.51,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.030133/2025-60,2025NE003520,2025-06-25,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM  GRATIFICAÇÃO NATALINA PROPORCIONAL SELETIVOS COD12090 REFERENTE A FOPAGJUNHO2025 COMPLEXO DE SAUDE,4819.07,0.0,0.0,4819.07,4819.07,0.0,4819.07,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.035735/2025-11,2025NE004572,2025-07-30,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM GRATIFICAÇÃO NATALINA PROPORCIONAL REFERENTE FOPAGJULHO2025 COMPLEXO DE SAÚDE,59355.44,0.0,0.0,59355.44,59355.44,0.0,59355.44,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.040934/2025-33,2025NE005507,2025-08-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM GRATIFICAÇÃO NATALINA PROPORCIONAL REFERENTE FOPAGAGOSTO2025 COMPLEXO DE SAÚDE,110171.94,0.0,0.0,110171.94,110171.94,0.0,110171.94,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.046235/2025-05,2025NE006304,2025-09-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM GRATIFICAÇÃO NATALINA PROPORCIONAL REFERENTE FOPAGSETEMBRO2025 COMPLEXO DE SAÚDE,174136.04,0.0,0.0,174136.04,174136.04,0.0,174136.04,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900412,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.050015/2025-78,2025NE006893,2025-10-23,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM GRATIFICAÇÃO NATALINA PROPORCIONAL REFERENTE FOPAGOUTUBRO2025 COMPLEXO DE SAÚDE,74916.21,0.0,0.0,74916.21,74916.21,0.0,74916.21,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.004509/2025-81,2025NE000046,2025-01-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO  SELETIVOS  REFERENTE A FOPAGJANEIRO2025 COMPLEXO DE SAÚDE,1432447.67,0.0,0.0,1432447.67,1432447.67,0.0,1432447.67,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.009951/2025-01,2025NE001005,2025-02-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM  ADICIONAL DE SERVIÇO EXTRAORDINÁRIO SELETIVOS COD 12090 REFERENTE A FOPAGFEVEREIRO2025 COMPLEXO DE SAÚDE,1604962.46,0.0,0.0,1604962.46,1604962.46,0.0,1604962.46,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.014951/2025-15,2025NE001835,2025-03-26,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM  ADICIONAL DE SERVIÇO EXTRAORDINÁRIO  COD12090 SELETIVOS REFERENTE A FOPAGMARÇO2025 COMPLEXO DE SAÚDE,1701184.93,0.0,0.0,1701184.93,1701184.93,0.0,1701184.93,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.020421/2025-14,2025NE002310,2025-04-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO SELETIVOS COD 12090 REFERENTE A FOPAGABRIL2025  COMPLEXO DE SAÚDE,1460108.02,0.0,0.0,1460108.02,1460108.02,0.0,1460108.02,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.025108/2025-64,2025NE002744,2025-05-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COMPLEMENTO DE DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO  SELETIVOS REFERENTE A FOPAGMAIO2025 COMPLEXO DE SAÚDE,659389.88,0.0,0.0,659389.88,659389.88,0.0,659389.88,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.025108/2025-64,2025NE002764,2025-05-28,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO SELETIVOS CÓD12090 13 REFERENTE A FOPAGMAIO2025 COMPLEXO DE SAÚDE,877486.53,0.0,0.0,877486.53,877486.53,0.0,877486.53,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.030133/2025-60,2025NE003557,2025-06-26,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO SELETIVOS REFERENTE A FOPAGJUNHO2025 COMPLEXO DE SAÚDE  COD 12090,1535180.46,0.0,0.0,1535180.46,1535180.46,0.0,1535180.46,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.035735/2025-11,2025NE004578,2025-07-30,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO EMERGENCIAL  REFERENTE FOPAGJULHO2025 COMPLEXO DE SAÚDE,1581458.08,0.0,0.0,1581458.08,1581458.08,0.0,1581458.08,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.040934/2025-33,2025NE005514,2025-08-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO EMERGENCIAL  REFERENTE FOPAGAGOSTO2025 COMPLEXO DE SAÚDE,1503966.37,0.0,0.0,1503966.37,1503966.37,0.0,1503966.37,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.046235/2025-05,2025NE006309,2025-09-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO EMERGENCIAL  REFERENTE FOPAGSETEMBRO2025 COMPLEXO DE SAÚDE,1793711.04,0.0,0.0,1793711.04,1793711.04,0.0,1793711.04,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.050015/2025-78,2025NE006899,2025-10-23,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM ADICIONAL DE SERVIÇO EXTRAORDINÁRIO EMERGENCIAL  REFERENTE FOPAGOUTUBRO2025 COMPLEXO DE SAÚDE,1623984.21,0.0,0.0,1623984.21,1623984.21,0.0,1623984.21,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900415,Não Aplicável,29979036001201 - INSS INSTITUTO NACIONAL DO SEGURO SOCIAL,0036.046235/2025-05,2025NE006310,2025-09-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM OBRIGAÇÃO PATRONAL E 13 FÉRIAS INSS EMERGENCIAL REFERENTE FOPAGSETEMBRO2025 COMPLEXO DE SAÚDE,3782507.88,0.0,0.0,3782507.88,3782507.88,0.0,3782507.88,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900416,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.040934/2025-33,2025NE005503,2025-08-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM GRATIFICAÇÃO DE FUNÇÃO CONTRATO EMERGENCIALTEMPORÁRIO,8281.44,0.0,0.0,8281.44,8281.44,0.0,8281.44,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.004509/2025-81,2025NE000044,2025-01-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM SALÁRIO MATERNIDADE  SELETIVOS  REFERENTE A FOPAGJANEIRO2025 COMPLEXO DE SAÚDE,109661.99,0.0,0.0,109661.99,109661.99,0.0,109661.99,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.009951/2025-01,2025NE001003,2025-02-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM SALÁRIO MATERNIDADE SELETIVOS  COD 12090 REFERENTE A FOPAGFEVEREIRO2025 COMPLEXO DE SAÚDE,51741.13,0.0,0.0,51741.13,51741.13,0.0,51741.13,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.014951/2025-15,2025NE001833,2025-03-26,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM SALÁRIO MATERNIDADE COD12090 SELETIVOS REFERENTE A FOPAGMARÇO2025 COMPLEXO DE SAÚDE,11190.81,0.0,0.0,11190.81,11190.81,0.0,11190.81,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.020421/2025-14,2025NE002308,2025-04-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM SALÁRIO MATERNIDADE SELETIVOS REFERENTE A FOPAGABRIL2025 COD 12090  COMPLEXO DE SAÚDE,47104.05,0.0,0.0,47104.05,47104.05,0.0,47104.05,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.025108/2025-64,2025NE002741,2025-05-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM SALÁRIO MATERNIDADE  SELETIVOS REFERENTE A FOPAGMAIO2025 COMPLEXO DE SAÚDE,58626.75,0.0,0.0,58626.75,58626.75,0.0,58626.75,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.030133/2025-60,2025NE003524,2025-06-25,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM SALÁRIO MATERNIDADE SELETIVOS COD12090 REFERENTE A FOPAGJUNHO2025 COMPLEXO DE SAUDE,48083.59,0.0,0.0,48083.59,48083.59,0.0,48083.59,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.035735/2025-11,2025NE004576,2025-07-30,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM SALÁRIO MATERNIDADE CONTRATO EMERGENCIAL  REFERENTE FOPAGJULHO2025 COMPLEXO DE SAÚDE,143710.78,0.0,0.0,143710.78,143710.78,0.0,143710.78,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.040934/2025-33,2025NE005511,2025-08-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM SALÁRIO MATERNIDADE CONTRATO EMERGENCIAL  REFERENTE FOPAGAGOSTO2025 COMPLEXO DE SAÚDE,201308.49,0.0,0.0,201308.49,201308.49,0.0,201308.49,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900421,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.050015/2025-78,2025NE006904,2025-10-23,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM  SALÁRIO MATERNIDADE CONTRATO EMERGENCIALTEMPORÁRIO  REFERENTE FOPAGOUTUBRO2025 COMPLEXO DE SAÚDE,141789.28,0.0,0.0,141789.28,141789.28,0.0,141789.28,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900422,Não Aplicável,04287520000188 - SECRETARIA DE ESTADO DA SAUDE,0036.056847/2025-06,2025NE008239,2025-12-10,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD 12090 DESPESA COM PGTO DE CONTRATO TEMPORÁRIO REFERENTE A 2ª PARCELA DO 13ª SALARIO DE 2025 COMPLEXO SA SAÚDE,19657.24,0.0,0.0,19657.24,19657.24,0.0,19657.24,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900423,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.004509/2025-81,2025NE000043,2025-01-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM FERIAS ABONO PECUNIÁRIO SELETIVOS  REFERENTE A FOPAGJANEIRO2025 COMPLEXO DE SAÚDE,237247.41,0.0,0.0,237247.41,237247.41,0.0,237247.41,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900423,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.009951/2025-01,2025NE001031,2025-02-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM FÉRIAS ABONO PECUNIÁRIO  SELETIVO COD 12090  REFERENTE A FOPAGFEVEREIRO2025 COMPLEXO DE SAÚDE,116965.34,0.0,0.0,116965.34,116965.34,0.0,116965.34,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900423,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.014951/2025-15,2025NE001832,2025-03-26,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM FÉRIAS ABONO PECUNIÁRIO COD12090 SELETIVOS REFERENTE A FOPAGMARÇO2025 COMPLEXO DE SAÚDE,115004.69,0.0,0.0,115004.69,115004.69,0.0,115004.69,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900423,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.020421/2025-14,2025NE002307,2025-04-29,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM FÉRIAS ABONO PECUNIÁRIO SELETIVOS COD 12090 REFERENTE A FOPAGABRIL2025  COMPLEXO DE SAÚDE,92689.24,0.0,0.0,92689.24,92689.24,0.0,92689.24,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900423,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.025108/2025-64,2025NE002740,2025-05-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM FÉRIAS ABONO PECUNIÁRIO  SELETIVOS REFERENTE A FOPAGMAIO2025 COMPLEXO DE SAÚDE,60176.15,0.0,0.0,60176.15,60176.15,0.0,60176.15,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900423,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.030133/2025-60,2025NE003523,2025-06-25,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,DESPESA COM FERIAS ABONO PECUNIARIO NOTURNO SELETIVOS COD12090 REFERENTE A FOPAGJUNHO2025 COMPLEXO DE SAUDE,97928.22,0.0,0.0,97928.22,97928.22,0.0,97928.22,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900423,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.035735/2025-11,2025NE004575,2025-07-30,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM  Férias Abono Pecuniário REFERENTE FOPAGJULHO2025 COMPLEXO DE SAÚDE,113044.97,0.0,0.0,113044.97,113044.97,0.0,113044.97,0.0,0.0,0.0
170012 - FES,149007,1500001002,31900423,Não Aplicável,00733062000102 - FUNDO ESTADUAL DE SAUDE - FES,0036.040934/2025-33,2025NE005510,2025-08-27,,170012,1 - ORDINARIO,001,02757X,0000098795,10,122,1015,1490,1,COD12090 DESPESA COM  Férias Abono Pecuniário REFERENTE FOPAGAGOSTO2025 COMPLEXO DE SAÚDE,68599.56,0.0,0.0,68599.56,68599.56,0.0,68599.56,0.0,0.0,0.0
