UNIDADE,FONTE DE RECURSO,DESPESA,NUMERO PROCESSO,DATA,DOCUMENTO,DOC.ORIG.NE,CREDOR,HISTORICO,MOVIMENTO
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900404  ADICIONAL DE INSALUBRIDADE - CONTRATO EMERGENCIAL,0036.050015/2025-78,2025-10-28,2025OB144750,2025NE006891,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,142090.8
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900404  ADICIONAL DE INSALUBRIDADE - CONTRATO EMERGENCIAL,0036.050015/2025-78,2025-10-28,2025OB144750,2025NE006892,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,7014.96
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900404  ADICIONAL DE INSALUBRIDADE - CONTRATO EMERGENCIAL,0036.050015/2025-78,2025-12-31,2025NS001623,2025NE006891,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-142090.8
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900404  ADICIONAL DE INSALUBRIDADE - CONTRATO EMERGENCIAL,0036.050015/2025-78,2025-12-31,2025NS001623,2025NE006892,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-7014.96
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.004509/2025-81,2025-01-31,2025NL002343,2025NE000037,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1364949.44
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.004509/2025-81,2025-01-31,2025OB006369,2025NE000037,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,9685949.54
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.004509/2025-81,2025-01-31,2025PP001168,2025NE000037,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2221554.99
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.004509/2025-81,2025-12-31,2025NS001354,2025NE000037,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-13272453.97
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.009951/2025-01,2025-02-28,2025NL006062,2025NE000998,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1402047.35
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.009951/2025-01,2025-02-28,2025OB018328,2025NE000998,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,10364895.52
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.009951/2025-01,2025-02-28,2025OB018328,2025NE000999,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,51.6
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.009951/2025-01,2025-02-28,2025PP003171,2025NE000998,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2551187.5
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.009951/2025-01,2025-12-31,2025NS001402,2025NE000998,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-14318130.37
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.009951/2025-01,2025-12-31,2025NS001402,2025NE000999,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-51.6
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.014951/2025-15,2025-03-31,2025NL009821,2025NE001826,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1630112.2
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.014951/2025-15,2025-03-31,2025OB030092,2025NE001826,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,10498188.63
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.014951/2025-15,2025-03-31,2025PP005209,2025NE001826,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2571481.12
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.014951/2025-15,2025-12-31,2025NS001343,2025NE001826,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-206538.2
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.014951/2025-15,2025-12-31,2025NS001435,2025NE001826,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-14493243.75
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-04-29,2025PP007028,2025NE002301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2556692.7
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-04-30,2025NL013946,2025NE002301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,CANCELAMENTO DE PAGAMENTO PARA RETIFICAR O TIPO DE PAGAMENTO,-2556692.7
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-04-30,2025NL013996,2025NE002296,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1391408.0
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-04-30,2025OB043435,2025NE002301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,307.3
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-04-30,2025OB043794,2025NE002296,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,9450468.49
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-04-30,2025OB043794,2025NE002301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1474074.63
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-04-30,2025PP007055,2025NE002301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2556692.7
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-12-31,2025NS001455,2025NE002296,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-10841876.49
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.020421/2025-14,2025-12-31,2025NS001455,2025NE002301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-4031074.63
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.025108/2025-64,2025-05-29,2025PP009358,2025NE002762,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2393743.36
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.025108/2025-64,2025-05-30,2025NL018959,2025NE002762,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1384763.13
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.025108/2025-64,2025-05-30,2025OB060070,2025NE002762,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,256.64
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.025108/2025-64,2025-05-30,2025OB060849,2025NE002762,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,10723155.26
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.025108/2025-64,2025-12-31,2025NS001475,2025NE002762,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-14501918.39
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.030133/2025-60,2025-06-27,2025OB076303,2025NE003558,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,41.83
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.030133/2025-60,2025-06-27,2025PP011521,2025NE003558,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2408958.17
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.030133/2025-60,2025-06-30,2025NL023419,2025NE003558,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1371493.6
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.030133/2025-60,2025-06-30,2025OB077915,2025NE003558,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,10511985.97
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.030133/2025-60,2025-12-31,2025NS001502,2025NE003558,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-14292479.57
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.035735/2025-11,2025-07-31,2025NL028968,2025NE004569,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1374457.66
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.035735/2025-11,2025-07-31,2025OB096375,2025NE004569,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,10259411.24
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.035735/2025-11,2025-07-31,2025PP014298,2025NE004569,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2481829.27
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.035735/2025-11,2025-12-31,2025NS001543,2025NE004569,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-14115698.17
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.040934/2025-33,2025-08-29,2025NL034242,2025NE005502,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1356481.69
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.040934/2025-33,2025-08-29,2025OB111914,2025NE005502,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,10013947.51
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.040934/2025-33,2025-08-29,2025PP016671,2025NE005502,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2459250.95
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.040934/2025-33,2025-12-31,2025NS001575,2025NE005502,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-13829680.15
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.046235/2025-05,2025-09-29,2025NL039508,2025NE006301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1367779.49
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.046235/2025-05,2025-09-30,2025OB129784,2025NE006301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,9990487.1
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.046235/2025-05,2025-09-30,2025PP019342,2025NE006301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2498827.01
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.046235/2025-05,2025-12-31,2025NS001603,2025NE006301,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-13857093.6
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.050015/2025-78,2025-10-28,2025NL043562,2025NE006890,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1330529.82
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.050015/2025-78,2025-10-28,2025OB144740,2025NE006890,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,9983676.03
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.050015/2025-78,2025-10-28,2025PP021253,2025NE006890,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,2365622.72
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.050015/2025-78,2025-12-31,2025NS001623,2025NE006890,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-13679828.57
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.054323/2025-72,2025-11-28,2025NL048855,2025NE007667,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,Cancelamento da situação de Ordem Bancária 2025OB163551 Confirmada ManualBanco,-1161247.42
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.054323/2025-72,2025-11-28,2025OB163551,2025NE007667,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1161247.42
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.054323/2025-72,2025-11-28,2025OB164891,2025NE007667,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,1161247.42
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.054323/2025-72,2025-12-31,2025NS001643,2025NE007667,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-1161247.42
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.058119/2025-21,2025-12-23,2025NL054502,2025NE008805,04287520000188  -  SECRETARIA DE ESTADO DA SAUDE,,1331392.4
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.058119/2025-21,2025-12-23,2025PP026101,2025NE008805,04287520000188  -  SECRETARIA DE ESTADO DA SAUDE,,2473371.26
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.058119/2025-21,2025-12-30,2025OB186841,2025NE008805,04287520000188  -  SECRETARIA DE ESTADO DA SAUDE,,4439981.72
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900405  SALARIO PESSOA REGIDO PELA CLT,0036.058119/2025-21,2025-12-31,2025NS001660,2025NE008805,04287520000188  -  SECRETARIA DE ESTADO DA SAUDE,,-8244745.38
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.004509/2025-81,2025-01-31,2025OB006369,2025NE000041,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,204630.05
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.004509/2025-81,2025-12-31,2025NS001354,2025NE000041,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-204630.05
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.009951/2025-01,2025-02-28,2025OB018328,2025NE001030,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,464008.76
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.009951/2025-01,2025-12-31,2025NS001404,2025NE001030,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-464008.76
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.014951/2025-15,2025-03-31,2025OB029909,2025NE001830,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,11103.38
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.014951/2025-15,2025-12-31,2025NS001435,2025NE001830,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-11103.38
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.020421/2025-14,2025-04-30,2025OB043794,2025NE002305,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,189359.78
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.020421/2025-14,2025-12-31,2025NS001455,2025NE002305,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-189359.78
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.025108/2025-64,2025-05-30,2025OB060849,2025NE002738,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,44239.17
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.025108/2025-64,2025-12-31,2025NS001474,2025NE002738,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-44239.17
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.030133/2025-60,2025-06-30,2025OB077915,2025NE003521,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,19977.82
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.030133/2025-60,2025-12-31,2025NS001501,2025NE003521,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-19977.82
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.035735/2025-11,2025-07-31,2025OB096375,2025NE004573,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,97317.87
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.035735/2025-11,2025-12-31,2025NS001544,2025NE004573,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-97317.87
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.040934/2025-33,2025-08-29,2025OB111914,2025NE005508,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,149996.14
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.040934/2025-33,2025-12-31,2025NS001576,2025NE005508,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-149996.14
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.046235/2025-05,2025-09-30,2025OB129576,2025NE006305,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,313117.32
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.046235/2025-05,2025-12-31,2025NS001604,2025NE006305,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-313117.32
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.050015/2025-78,2025-10-28,2025OB144750,2025NE006894,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,97795.74
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900410  FÉRIAS PROPORCIONAIS,0036.050015/2025-78,2025-12-31,2025NS001623,2025NE006894,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-97795.74
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900411  ADICIONAL 1/3 DE FÉRIAS PROPORCIONAL,0036.004509/2025-81,2025-01-31,2025OB006369,2025NE000045,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,341944.75
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900411  ADICIONAL 1/3 DE FÉRIAS PROPORCIONAL,0036.004509/2025-81,2025-12-31,2025NS001354,2025NE000045,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-341944.75
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900411  ADICIONAL 1/3 DE FÉRIAS PROPORCIONAL,0036.009951/2025-01,2025-02-28,2025OB018328,2025NE001032,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,328997.48
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900411  ADICIONAL 1/3 DE FÉRIAS PROPORCIONAL,0036.009951/2025-01,2025-12-31,2025NS001404,2025NE001032,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-328997.48
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900411  ADICIONAL 1/3 DE FÉRIAS PROPORCIONAL,0036.014951/2025-15,2025-03-31,2025OB029909,2025NE001834,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,224346.31
170012  -  FES,1500001002  Recursos não vinculados de Impostos - saúde,31900411  ADICIONAL 1/3 DE FÉRIAS PROPORCIONAL,0036.014951/2025-15,2025-12-31,2025NS001435,2025NE001834,00733062000102  -  FUNDO ESTADUAL DE SAUDE - FES,,-224346.31
